LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Thu Sep 07 10:43:24 +0330 2023
 6054 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -77.329989 77.329989  xlo xhi
 -77.329989 77.329989  ylo yhi
 -1.2000000 30.000000  zlo zhi

# Pair Coeffs
#
# 1  H
# 2  O
# 3  Pt

 Masses

 1 1.007940 # H
 2 15.999400 # O
 3 195.084000 # Pt

 Atoms # charge

81 3 0.000000 -76.626999 35.853001 -0.994000 # Pt
82 3 0.000000 -75.221001 37.258999 0.994000 # Pt
83 3 0.000000 -76.626999 38.665001 -0.994000 # Pt
84 3 0.000000 -75.221001 40.070999 0.994000 # Pt
85 3 0.000000 -76.626999 41.477001 -0.994000 # Pt
86 3 0.000000 -75.221001 42.882999 0.994000 # Pt
87 3 0.000000 -76.626999 44.289001 -0.994000 # Pt
88 3 0.000000 -75.221001 45.695000 0.994000 # Pt
89 3 0.000000 -76.626999 47.101002 -0.994000 # Pt
90 3 0.000000 -75.221001 48.507000 0.994000 # Pt
91 3 0.000000 -76.626999 49.912998 -0.994000 # Pt
92 3 0.000000 -75.221001 51.319000 0.994000 # Pt
93 3 0.000000 -76.626999 52.724998 -0.994000 # Pt
94 3 0.000000 -75.221001 54.131001 0.994000 # Pt
95 3 0.000000 -76.626999 55.536999 -0.994000 # Pt
96 3 0.000000 -75.221001 56.943001 0.994000 # Pt
97 3 0.000000 -76.626999 58.348999 -0.994000 # Pt
98 3 0.000000 -75.221001 59.755001 0.994000 # Pt
99 3 0.000000 -76.626999 61.160999 -0.994000 # Pt
100 3 0.000000 -75.221001 62.567001 0.994000 # Pt
101 3 0.000000 -76.626999 63.973000 -0.994000 # Pt
102 3 0.000000 -75.221001 65.378998 0.994000 # Pt
103 3 0.000000 -76.626999 66.785004 -0.994000 # Pt
104 3 0.000000 -75.221001 68.191002 0.994000 # Pt
105 3 0.000000 -76.626999 69.597000 -0.994000 # Pt
106 3 0.000000 -75.221001 71.002998 0.994000 # Pt
107 3 0.000000 -76.626999 72.408997 -0.994000 # Pt
108 3 0.000000 -75.221001 73.815002 0.994000 # Pt
109 3 0.000000 -76.626999 75.221001 -0.994000 # Pt
110 3 0.000000 -75.221001 76.626999 0.994000 # Pt
111 3 0.000000 -73.815002 -76.626999 -0.994000 # Pt
112 3 0.000000 -72.408997 -75.221001 0.994000 # Pt
113 3 0.000000 -73.815002 -73.815002 -0.994000 # Pt
114 3 0.000000 -72.408997 -72.408997 0.994000 # Pt
115 3 0.000000 -73.815002 -71.002998 -0.994000 # Pt
116 3 0.000000 -72.408997 -69.597000 0.994000 # Pt
117 3 0.000000 -73.815002 -68.191002 -0.994000 # Pt
118 3 0.000000 -72.408997 -66.785004 0.994000 # Pt
119 3 0.000000 -73.815002 -65.378998 -0.994000 # Pt
120 3 0.000000 -72.408997 -63.973000 0.994000 # Pt
121 3 0.000000 -73.815002 -62.567001 -0.994000 # Pt
122 3 0.000000 -72.408997 -61.160999 0.994000 # Pt
123 3 0.000000 -73.815002 -59.755001 -0.994000 # Pt
124 3 0.000000 -72.408997 -58.348999 0.994000 # Pt
125 3 0.000000 -73.815002 -56.943001 -0.994000 # Pt
126 3 0.000000 -72.408997 -55.536999 0.994000 # Pt
127 3 0.000000 -73.815002 -54.131001 -0.994000 # Pt
128 3 0.000000 -72.408997 -52.724998 0.994000 # Pt
129 3 0.000000 -73.815002 -51.319000 -0.994000 # Pt
130 3 0.000000 -72.408997 -49.912998 0.994000 # Pt
131 3 0.000000 -73.815002 -48.507000 -0.994000 # Pt
132 3 0.000000 -72.408997 -47.101002 0.994000 # Pt
133 3 0.000000 -73.815002 -45.695000 -0.994000 # Pt
134 3 0.000000 -72.408997 -44.289001 0.994000 # Pt
135 3 0.000000 -73.815002 -42.882999 -0.994000 # Pt
136 3 0.000000 -72.408997 -41.477001 0.994000 # Pt
137 3 0.000000 -73.815002 -40.070999 -0.994000 # Pt
138 3 0.000000 -72.408997 -38.665001 0.994000 # Pt
139 3 0.000000 -73.815002 -37.258999 -0.994000 # Pt
140 3 0.000000 -72.408997 -35.853001 0.994000 # Pt
141 3 0.000000 -73.815002 -34.446999 -0.994000 # Pt
142 3 0.000000 -72.408997 -33.041000 0.994000 # Pt
143 3 0.000000 -73.815002 -31.635000 -0.994000 # Pt
144 3 0.000000 -72.408997 -30.229000 0.994000 # Pt
145 3 0.000000 -73.815002 -28.823000 -0.994000 # Pt
146 3 0.000000 -72.408997 -27.417000 0.994000 # Pt
147 3 0.000000 -73.815002 -26.011000 -0.994000 # Pt
148 3 0.000000 -72.408997 -24.605000 0.994000 # Pt
149 3 0.000000 -73.815002 -23.198999 -0.994000 # Pt
150 3 0.000000 -72.408997 -21.792999 0.994000 # Pt
151 3 0.000000 -73.815002 -20.386999 -0.994000 # Pt
152 3 0.000000 -72.408997 -18.981001 0.994000 # Pt
153 3 0.000000 -73.815002 -17.575001 -0.994000 # Pt
154 3 0.000000 -72.408997 -16.169001 0.994000 # Pt
155 3 0.000000 -73.815002 -14.763000 -0.994000 # Pt
156 3 0.000000 -72.408997 -13.357000 0.994000 # Pt
157 3 0.000000 -73.815002 -11.951000 -0.994000 # Pt
158 3 0.000000 -72.408997 -10.545000 0.994000 # Pt
159 3 0.000000 -73.815002 -9.139000 -0.994000 # Pt
160 3 0.000000 -72.408997 -7.733000 0.994000 # Pt
161 3 0.000000 -73.815002 -6.327000 -0.994000 # Pt
162 3 0.000000 -72.408997 -4.921000 0.994000 # Pt
163 3 0.000000 -73.815002 -3.515000 -0.994000 # Pt
164 3 0.000000 -72.408997 -2.109000 0.994000 # Pt
165 3 0.000000 -73.815002 -0.703000 -0.994000 # Pt
166 3 0.000000 -72.408997 0.703000 0.994000 # Pt
167 3 0.000000 -73.815002 2.109000 -0.994000 # Pt
168 3 0.000000 -72.408997 3.515000 0.994000 # Pt
169 3 0.000000 -73.815002 4.921000 -0.994000 # Pt
170 3 0.000000 -72.408997 6.327000 0.994000 # Pt
171 3 0.000000 -73.815002 7.733000 -0.994000 # Pt
172 3 0.000000 -72.408997 9.139000 0.994000 # Pt
173 3 0.000000 -73.815002 10.545000 -0.994000 # Pt
174 3 0.000000 -72.408997 11.951000 0.994000 # Pt
175 3 0.000000 -73.815002 13.357000 -0.994000 # Pt
176 3 0.000000 -72.408997 14.763000 0.994000 # Pt
177 3 0.000000 -73.815002 16.169001 -0.994000 # Pt
178 3 0.000000 -72.408997 17.575001 0.994000 # Pt
179 3 0.000000 -73.815002 18.981001 -0.994000 # Pt
180 3 0.000000 -72.408997 20.386999 0.994000 # Pt
181 3 0.000000 -73.815002 21.792999 -0.994000 # Pt
182 3 0.000000 -72.408997 23.198999 0.994000 # Pt
183 3 0.000000 -73.815002 24.605000 -0.994000 # Pt
184 3 0.000000 -72.408997 26.011000 0.994000 # Pt
185 3 0.000000 -73.815002 27.417000 -0.994000 # Pt
186 3 0.000000 -72.408997 28.823000 0.994000 # Pt
187 3 0.000000 -73.815002 30.229000 -0.994000 # Pt
188 3 0.000000 -72.408997 31.635000 0.994000 # Pt
189 3 0.000000 -73.815002 33.041000 -0.994000 # Pt
190 3 0.000000 -72.408997 34.446999 0.994000 # Pt
191 3 0.000000 -73.815002 35.853001 -0.994000 # Pt
192 3 0.000000 -72.408997 37.258999 0.994000 # Pt
193 3 0.000000 -73.815002 38.665001 -0.994000 # Pt
194 3 0.000000 -72.408997 40.070999 0.994000 # Pt
195 3 0.000000 -73.815002 41.477001 -0.994000 # Pt
196 3 0.000000 -72.408997 42.882999 0.994000 # Pt
197 3 0.000000 -73.815002 44.289001 -0.994000 # Pt
198 3 0.000000 -72.408997 45.695000 0.994000 # Pt
199 3 0.000000 -73.815002 47.101002 -0.994000 # Pt
200 3 0.000000 -72.408997 48.507000 0.994000 # Pt
